Year,Country,Category,Value
2019,Bosnia and Herzegovina,Vertebrates,50
2019,Botswana,Invertebrates,0
2019,Botswana,Plants,3
2019,Botswana,Total,33
2019,Botswana,Vertebrates,30
2019,Bouvet Island,Invertebrates,0
2019,Bouvet Island,Plants,0
2019,Bouvet Island,Total,3
2019,Bouvet Island,Vertebrates,3
2019,Brazil,Invertebrates,64
2019,Brazil,Plants,582
2019,Brazil,Total,1057
2019,Brazil,Vertebrates,411
2019,British Indian Ocean Terr.,Invertebrates,69
2019,British Indian Ocean Terr.,Plants,1
2019,British Indian Ocean Terr.,Total,88
2019,British Indian Ocean Terr.,Vertebrates,18
2019,British Virgin Islands,Invertebrates,10
2019,British Virgin Islands,Plants,20
2019,British Virgin Islands,Total,82
2019,British Virgin Islands,Vertebrates,52
2019,Brunei,Invertebrates,12
2019,Brunei,Plants,131
2019,Brunei,Total,236
2019,Brunei,Vertebrates,93
2019,Bulgaria,Invertebrates,57
2019,Bulgaria,Plants,18
2019,Bulgaria,Total,124
2019,Bulgaria,Vertebrates,49
2019,Burkina Faso,Invertebrates,1
2019,Burkina Faso,Plants,4
2019,Burkina Faso,Total,33
2019,Burkina Faso,Vertebrates,28
2019,Burundi,Invertebrates,6
2019,Burundi,Plants,110
2019,Burundi,Total,162
2019,Burundi,Vertebrates,46
2019,Cabo Verde,Invertebrates,13
2019,Cabo Verde,Plants,51
2019,Cabo Verde,Total,117
2019,Cabo Verde,Vertebrates,53
2019,Cambodia,Invertebrates,79
2019,Cambodia,Plants,39
2019,Cambodia,Total,272
2019,Cambodia,Vertebrates,154
2019,Cameroon,Invertebrates,25
2019,Cameroon,Plants,559
2019,Cameroon,Total,852
2019,Cameroon,Vertebrates,268
2019,Canada,Invertebrates,38
2019,Canada,Plants,37
2019,Canada,Total,168
2019,Canada,Vertebrates,93
2019,Cayman Islands,Invertebrates,11
2019,Cayman Islands,Plants,23
2019,Cayman Islands,Total,79
2019,Cayman Islands,Vertebrates,45
2019,Central African Republic,Invertebrates,0
2019,Central African Republic,Plants,26
2019,Central African Republic,Total,66
2019,Central African Republic,Vertebrates,40
2019,Chad,Invertebrates,4
2019,Chad,Plants,6
2019,Chad,Total,48
2019,Chad,Vertebrates,38
2019,Chile,Invertebrates,13
2019,Chile,Plants,76
2019,Chile,Total,224
2019,Chile,Vertebrates,135
2019,China,Invertebrates,79
2019,China,Plants,604
2019,China,Total,1124
2019,China,Vertebrates,441
2019,"China, Hong Kong SAR",Invertebrates,9
2019,"China, Hong Kong SAR",Plants,10
2019,"China, Hong Kong SAR",Total,70
2019,"China, Hong Kong SAR",Vertebrates,51
2019,"China, Macao SAR",Invertebrates,1
2019,"China, Macao SAR",Plants,0
2019,"China, Macao SAR",Total,16
2019,"China, Macao SAR",Vertebrates,15
2019,Christmas Island,Invertebrates,19
2019,Christmas Island,Plants,1
2019,Christmas Island,Total,42
2019,Christmas Island,Vertebrates,22
2019,Cocos (Keeling) Islands,Invertebrates,20
2019,Cocos (Keeling) Islands,Plants,0
2019,Cocos (Keeling) Islands,Total,37
2019,Cocos (Keeling) Islands,Vertebrates,17
2019,Colombia,Invertebrates,55
2019,Colombia,Plants,280
2019,Colombia,Total,916
2019,Colombia,Vertebrates,581
2019,Comoros,Invertebrates,77
2019,Comoros,Plants,9
2019,Comoros,Total,123
2019,Comoros,Vertebrates,37
2019,Congo,Invertebrates,7
2019,Congo,Plants,47
2019,Congo,Total,140
2019,Congo,Vertebrates,86
2019,Cook Islands,Invertebrates,32
2019,Cook Islands,Plants,11
2019,Cook Islands,Total,75
2019,Cook Islands,Vertebrates,32
2019,Costa Rica,Invertebrates,31
2019,Costa Rica,Plants,144
2019,Costa Rica,Total,351
2019,Costa Rica,Vertebrates,176
2019,Croatia,Invertebrates,79
2019,Croatia,Plants,25
2019,Croatia,Total,197
2019,Croatia,Vertebrates,93
2019,Cuba,Invertebrates,23
2019,Cuba,Plants,180
2019,Cuba,Total,354
2019,Cuba,Vertebrates,151
2019,Cura�ao,Invertebrates,11
2019,Cura�ao,Plants,2
2019,Cura�ao,Total,52
2019,Cura�ao,Vertebrates,39
2019,Cyprus,Invertebrates,15
2019,Cyprus,Plants,24
2019,Cyprus,Total,83
2019,Cyprus,Vertebrates,44
2019,Czech Republic,Invertebrates,29
2019,Czech Republic,Plants,51
2019,Czech Republic,Total,94
2019,Czech Republic,Vertebrates,14
2019,Ivory Coast,Invertebrates,7
2019,Ivory Coast,Plants,129
2019,Ivory Coast,Total,270
2019,Ivory Coast,Vertebrates,134
2019,North Korea,Invertebrates,3
2019,North Korea,Plants,17
2019,North Korea,Total,83
2019,North Korea,Vertebrates,63
2019,Congo,Invertebrates,54
2019,Congo,Plants,185
2019,Congo,Total,427
2019,Congo,Vertebrates,188
2019,Denmark,Invertebrates,16
2019,Denmark,Plants,21
2019,Denmark,Total,67
2019,Denmark,Vertebrates,30
2019,Djibouti,Invertebrates,57
2019,Djibouti,Plants,3
2019,Djibouti,Total,109
2019,Djibouti,Vertebrates,49
2019,Dominica,Invertebrates,11
2019,Dominica,Plants,12
2019,Dominica,Total,70
2019,Dominica,Vertebrates,47
2019,Dominican Republic,Invertebrates,18
2019,Dominican Republic,Plants,49
2019,Dominican Republic,Total,200
2019,Dominican Republic,Vertebrates,133
2019,Ecuador,Invertebrates,70
2019,Ecuador,Plants,1882
2019,Ecuador,Total,2393
2019,Ecuador,Vertebrates,441
2019,Egypt,Invertebrates,56
2019,Egypt,Plants,8
2019,Egypt,Total,169
2019,Egypt,Vertebrates,105
2019,El Salvador,Invertebrates,10
2019,El Salvador,Plants,33
2019,El Salvador,Total,93
2019,El Salvador,Vertebrates,50
2019,Equatorial Guinea,Invertebrates,4
2019,Equatorial Guinea,Plants,98
2019,Equatorial Guinea,Total,190
2019,Equatorial Guinea,Vertebrates,88
2019,Eritrea,Invertebrates,58
2019,Eritrea,Plants,6
2019,Eritrea,Total,138
2019,Eritrea,Vertebrates,74
2019,Estonia,Invertebrates,7
2019,Estonia,Plants,17
2019,Estonia,Total,39
2019,Estonia,Vertebrates,15
2019,Eswatini,Invertebrates,0
2019,Eswatini,Plants,13
2019,Eswatini,Total,41
2019,Eswatini,Vertebrates,28
2019,Ethiopia,Invertebrates,15
2019,Ethiopia,Plants,64
2019,Ethiopia,Total,178
2019,Ethiopia,Vertebrates,99
2019,Falkland Islands (Malvinas),Invertebrates,0
2019,Falkland Islands (Malvinas),Plants,6
2019,Falkland Islands (Malvinas),Total,23
2019,Falkland Islands (Malvinas),Vertebrates,17
2019,Faroe Islands,Invertebrates,0
2019,Faroe Islands,Plants,4
2019,Faroe Islands,Total,27
2019,Faroe Islands,Vertebrates,23
2019,Fiji,Invertebrates,165
2019,Fiji,Plants,78
2019,Fiji,Total,300
2019,Fiji,Vertebrates,57
2019,Finland,Invertebrates,10
2019,Finland,Plants,21
2019,Finland,Total,50
2019,Finland,Vertebrates,19
2019,France,Invertebrates,160
2019,France,Plants,98
2019,France,Total,342
2019,France,Vertebrates,84
2019,French Guiana,Invertebrates,0
2019,French Guiana,Plants,18
2019,French Guiana,Total,77
2019,French Guiana,Vertebrates,59
2019,French Polynesia,Invertebrates,62
2019,French Polynesia,Plants,48
2019,French Polynesia,Total,177
2019,French Polynesia,Vertebrates,67
2019,French Southern Territories,Invertebrates,0
2019,French Southern Territories,Plants,1
2019,French Southern Territories,Total,29
2019,French Southern Territories,Vertebrates,28
2019,Gabon,Invertebrates,4
2019,Gabon,Plants,181
2019,Gabon,Total,291
2019,Gabon,Vertebrates,106
2019,Gambia,Invertebrates,2
2019,Gambia,Plants,6
2019,Gambia,Total,76
2019,Gambia,Vertebrates,68
2019,Georgia,Invertebrates,15
2019,Georgia,Plants,68
2019,Georgia,Total,125
2019,Georgia,Vertebrates,42
2019,Germany,Invertebrates,61
2019,Germany,Plants,83
2019,Germany,Total,185
2019,Germany,Vertebrates,41
2019,Ghana,Invertebrates,5
2019,Ghana,Plants,121
2019,Ghana,Total,246
2019,Ghana,Vertebrates,120
2019,Gibraltar,Invertebrates,5
2019,Gibraltar,Plants,1
2019,Gibraltar,Total,33
2019,Gibraltar,Vertebrates,27
2019,Greece,Invertebrates,308
2019,Greece,Plants,80
2019,Greece,Total,512
2019,Greece,Vertebrates,124
2019,Greenland,Invertebrates,0
2019,Greenland,Plants,1
2019,Greenland,Total,25
2019,Greenland,Vertebrates,24
2019,Grenada,Invertebrates,10
2019,Grenada,Plants,3
2019,Grenada,Total,56
2019,Grenada,Vertebrates,43
2019,Guadeloupe,Invertebrates,16
2019,Guadeloupe,Plants,10
2019,Guadeloupe,Total,79
2019,Guadeloupe,Vertebrates,53
2019,Guam,Invertebrates,60
2019,Guam,Plants,5
2019,Guam,Total,103
2019,Guam,Vertebrates,38
2019,Guatemala,Invertebrates,13
2019,Guatemala,Plants,123
2019,Guatemala,Total,321
2019,Guatemala,Vertebrates,185
2019,Guernsey,Invertebrates,0
2019,Guernsey,Plants,0
2019,Guernsey,Total,6
2019,Guernsey,Vertebrates,6
2019,Guinea,Invertebrates,8
2019,Guinea,Plants,175
2019,Guinea,Total,327
2019,Guinea,Vertebrates,144
2019,Guinea-Bissau,Invertebrates,2
2019,Guinea-Bissau,Plants,10
2019,Guinea-Bissau,Total,87
2019,Guinea-Bissau,Vertebrates,75
2019,Guyana,Invertebrates,1
2019,Guyana,Plants,33
2019,Guyana,Total,117
2019,Guyana,Vertebrates,83
2019,Haiti,Invertebrates,14
2019,Haiti,Plants,94
2019,Haiti,Total,263
2019,Haiti,Vertebrates,155
2019,Heard Is. and McDonald Is.,Invertebrates,0
2019,Heard Is. and McDonald Is.,Plants,0
2019,Heard Is. and McDonald Is.,Total,12
2019,Heard Is. and McDonald Is.,Vertebrates,12
2019,Holy See,Invertebrates,0
2019,Holy See,Plants,0
2019,Holy See,Total,1
2019,Holy See,Vertebrates,1
2019,Honduras,Invertebrates,21
2019,Honduras,Plants,134
2019,Honduras,Total,318
2019,Honduras,Vertebrates,163
2019,Hungary,Invertebrates,33
2019,Hungary,Plants,59
2019,Hungary,Total,119
2019,Hungary,Vertebrates,27
2019,Iceland,Invertebrates,0
2019,Iceland,Plants,2
2019,Iceland,Total,31
2019,Iceland,Vertebrates,29
2019,India,Invertebrates,136
2019,India,Plants,399
2019,India,Total,1081
2019,India,Vertebrates,546
2019,Indonesia,Invertebrates,336
2019,Indonesia,Plants,509
2019,Indonesia,Total,1472
2019,Indonesia,Vertebrates,627
2019,Iran,Invertebrates,24
2019,Iran,Plants,10
2019,Iran,Total,152
2019,Iran,Vertebrates,118
2019,Iraq,Invertebrates,17
2019,Iraq,Plants,3
2019,Iraq,Total,78
2019,Iraq,Vertebrates,58
2019,Ireland,Invertebrates,6
2019,Ireland,Plants,21
2019,Ireland,Total,71
2019,Ireland,Vertebrates,44
2019,Isle of Man,Invertebrates,0
2019,Isle of Man,Plants,1
2019,Isle of Man,Total,3
2019,Isle of Man,Vertebrates,2
2019,Israel,Invertebrates,74
2019,Israel,Plants,28
2019,Israel,Total,205
2019,Israel,Vertebrates,103
2019,Italy,Invertebrates,222
2019,Italy,Plants,145
2019,Italy,Total,458
2019,Italy,Vertebrates,91
2019,Jamaica,Invertebrates,15
2019,Jamaica,Plants,215
2019,Jamaica,Total,321
2019,Jamaica,Vertebrates,91
2019,Japan,Invertebrates,176
2019,Japan,Plants,60
2019,Japan,Total,459
2019,Japan,Vertebrates,223
2019,Jersey,Invertebrates,1
2019,Jersey,Plants,0
2019,Jersey,Total,7
2019,Jersey,Vertebrates,6
2019,Jordan,Invertebrates,61
2019,Jordan,Plants,8
2019,Jordan,Total,124
2019,Jordan,Vertebrates,55
2019,Kazakhstan,Invertebrates,7
2019,Kazakhstan,Plants,15
2019,Kazakhstan,Total,81
2019,Kazakhstan,Vertebrates,59
2019,Kenya,Invertebrates,92
2019,Kenya,Plants,248
2019,Kenya,Total,516
2019,Kenya,Vertebrates,176
2019,Kiribati,Invertebrates,81
2019,Kiribati,Plants,0
2019,Kiribati,Total,105
2019,Kiribati,Vertebrates,24
2019,Kuwait,Invertebrates,13
2019,Kuwait,Plants,0
2019,Kuwait,Total,56
2019,Kuwait,Vertebrates,43
2019,Kyrgyzstan,Invertebrates,4
2019,Kyrgyzstan,Plants,13
2019,Kyrgyzstan,Total,43
2019,Kyrgyzstan,Vertebrates,26
2019,Laos,Invertebrates,21
2019,Laos,Plants,58
2019,Laos,Total,243
2019,Laos,Vertebrates,164
2019,Latvia,Invertebrates,12
2019,Latvia,Plants,5
2019,Latvia,Total,35
2019,Latvia,Vertebrates,18
2019,Lebanon,Invertebrates,18
2019,Lebanon,Plants,29
2019,Lebanon,Total,104
2019,Lebanon,Vertebrates,57
2019,Lesotho,Invertebrates,3
2019,Lesotho,Plants,4
2019,Lesotho,Total,20
2019,Lesotho,Vertebrates,13
2019,Liberia,Invertebrates,10
2019,Liberia,Plants,83
2019,Liberia,Total,207
2019,Liberia,Vertebrates,114
2019,Libya,Invertebrates,4
2019,Libya,Plants,8
2019,Libya,Total,69
2019,Libya,Vertebrates,57
2019,Liechtenstein,Invertebrates,6
2019,Liechtenstein,Plants,4
2019,Liechtenstein,Total,12
2019,Liechtenstein,Vertebrates,2
2019,Lithuania,Invertebrates,8
2019,Lithuania,Plants,9
2019,Lithuania,Total,35
2019,Lithuania,Vertebrates,18
2019,Luxembourg,Invertebrates,7
2019,Luxembourg,Plants,5
2019,Luxembourg,Total,16
2019,Luxembourg,Vertebrates,4
2019,Madagascar,Invertebrates,195
2019,Madagascar,Plants,1624
2019,Madagascar,Total,2373
2019,Madagascar,Vertebrates,554
2019,Malawi,Invertebrates,14
2019,Malawi,Plants,37
2019,Malawi,Total,125
2019,Malawi,Vertebrates,74
2019,Malaysia,Invertebrates,282
2019,Malaysia,Plants,813
2019,Malaysia,Total,1438
2019,Malaysia,Vertebrates,343
2019,Maldives,Invertebrates,46
2019,Maldives,Plants,0
2019,Maldives,Total,79
2019,Maldives,Vertebrates,33
2019,Mali,Invertebrates,0
2019,Mali,Plants,24
2019,Mali,Total,61
2019,Mali,Vertebrates,37
2019,Malta,Invertebrates,5
2019,Malta,Plants,4
2019,Malta,Total,40
2019,Malta,Vertebrates,31
2019,Marshall Islands,Invertebrates,73
2019,Marshall Islands,Plants,0
2019,Marshall Islands,Total,101
2019,Marshall Islands,Vertebrates,28
2019,Martinique,Invertebrates,2
2019,Martinique,Plants,9
2019,Martinique,Total,56
2019,Martinique,Vertebrates,45
2019,Mauritania,Invertebrates,3
2019,Mauritania,Plants,0
2019,Mauritania,Total,89
2019,Mauritania,Vertebrates,86
2019,Mauritius,Invertebrates,121
2019,Mauritius,Plants,91
2019,Mauritius,Total,266
2019,Mauritius,Vertebrates,54
2019,Mayotte,Invertebrates,72
2019,Mayotte,Plants,4
2019,Mayotte,Total,98
2019,Mayotte,Vertebrates,22
2019,Mexico,Invertebrates,113
2019,Mexico,Plants,529
2019,Mexico,Total,1378
2019,Mexico,Vertebrates,736
2019,Micronesia,Invertebrates,114
2019,Micronesia,Plants,5
2019,Micronesia,Total,168
2019,Micronesia,Vertebrates,49
2019,Monaco,Invertebrates,3
2019,Monaco,Plants,2
2019,Monaco,Total,24
2019,Monaco,Vertebrates,19
2019,Mongolia,Invertebrates,3
2019,Mongolia,Plants,2
2019,Mongolia,Total,42
2019,Mongolia,Vertebrates,37
2019,Montenegro,Invertebrates,42
2019,Montenegro,Plants,7
2019,Montenegro,Total,104
2019,Montenegro,Vertebrates,55
2019,Montserrat,Invertebrates,11
2019,Montserrat,Plants,6
2019,Montserrat,Total,59
2019,Montserrat,Vertebrates,42
2019,Morocco,Invertebrates,69
2019,Morocco,Plants,55
2019,Morocco,Total,227
2019,Morocco,Vertebrates,103
2019,Mozambique,Invertebrates,65
2019,Mozambique,Plants,170
2019,Mozambique,Total,377
2019,Mozambique,Vertebrates,142
2019,Myanmar,Invertebrates,77
2019,Myanmar,Plants,63
2019,Myanmar,Total,337
2019,Myanmar,Vertebrates,197
2019,Namibia,Invertebrates,4
2019,Namibia,Plants,27
2019,Namibia,Total,115
2019,Namibia,Vertebrates,84
2019,Nauru,Invertebrates,68
2019,Nauru,Plants,0
2019,Nauru,Total,83
2019,Nauru,Vertebrates,15
2019,Nepal,Invertebrates,3
2019,Nepal,Plants,19
2019,Nepal,Total,107
2019,Nepal,Vertebrates,85
2019,Netherlands,Invertebrates,11
2019,Netherlands,Plants,19
2019,Netherlands,Total,59
2019,Netherlands,Vertebrates,29
2019,New Caledonia,Invertebrates,125
2019,New Caledonia,Plants,350
2019,New Caledonia,Total,593
2019,New Caledonia,Vertebrates,118
2019,New Zealand,Invertebrates,61
2019,New Zealand,Plants,24
2019,New Zealand,Total,247
2019,New Zealand,Vertebrates,162
2019,Nicaragua,Invertebrates,20
2019,Nicaragua,Plants,49
2019,Nicaragua,Total,153
2019,Nicaragua,Vertebrates,84
2019,Niger,Invertebrates,1
2019,Niger,Plants,4
2019,Niger,Total,37
2019,Niger,Vertebrates,32
2019,Nigeria,Invertebrates,13
2019,Nigeria,Plants,208
2019,Nigeria,Total,372
2019,Nigeria,Vertebrates,151
2019,Niue,Invertebrates,30
2019,Niue,Plants,0
2019,Niue,Total,53
2019,Niue,Vertebrates,23
2019,Norfolk Island,Invertebrates,23
2019,Norfolk Island,Plants,2
2019,Norfolk Island,Total,46
2019,Norfolk Island,Vertebrates,21
2019,North Macedonia,Invertebrates,86
2019,North Macedonia,Plants,7
2019,North Macedonia,Total,127
2019,North Macedonia,Vertebrates,34
2019,Northern Mariana Islands,Invertebrates,57
2019,Northern Mariana Islands,Plants,6
2019,Northern Mariana Islands,Total,102
2019,Northern Mariana Islands,Vertebrates,39
2019,Norway,Invertebrates,10
2019,Norway,Plants,51
2019,Norway,Total,104
2019,Norway,Vertebrates,43
2019,Oman,Invertebrates,31
2019,Oman,Plants,6
2019,Oman,Total,108
2019,Oman,Vertebrates,71
2019,Other non-specified areas,Invertebrates,129
2019,Other non-specified areas,Plants,87
2019,Other non-specified areas,Total,350
2019,Other non-specified areas,Vertebrates,134
2019,Pakistan,Invertebrates,18
2019,Pakistan,Plants,12
2019,Pakistan,Total,148
2019,Pakistan,Vertebrates,118
2019,Palau,Invertebrates,146
2019,Palau,Plants,5
2019,Palau,Total,186
2019,Palau,Vertebrates,35
2019,Panama,Invertebrates,22
2019,Panama,Plants,211
2019,Panama,Total,394
2019,Panama,Vertebrates,161
2019,Papua New Guinea,Invertebrates,178
2019,Papua New Guinea,Plants,186
2019,Papua New Guinea,Total,530
2019,Papua New Guinea,Vertebrates,166
2019,Paraguay,Invertebrates,0
2019,Paraguay,Plants,20
2019,Paraguay,Total,64
2019,Paraguay,Vertebrates,44
2019,Peru,Invertebrates,9
2019,Peru,Plants,351
2019,Peru,Total,744
2019,Peru,Vertebrates,384
2019,Philippines,Invertebrates,240
2019,Philippines,Plants,259
2019,Philippines,Total,783
2019,Philippines,Vertebrates,284
2019,Pitcairn,Invertebrates,16
2019,Pitcairn,Plants,7
2019,Pitcairn,Total,42
2019,Pitcairn,Vertebrates,19
2019,Poland,Invertebrates,28
2019,Poland,Plants,32
2019,Poland,Total,83
2019,Poland,Vertebrates,23
2019,Portugal,Invertebrates,205
2019,Portugal,Plants,150
2019,Portugal,Total,456
2019,Portugal,Vertebrates,101
2019,Puerto Rico,Invertebrates,0
2019,Puerto Rico,Plants,65
2019,Puerto Rico,Total,141
2019,Puerto Rico,Vertebrates,76
2019,Qatar,Invertebrates,13
2019,Qatar,Plants,0
2019,Qatar,Total,50
2019,Qatar,Vertebrates,37
2019,South Korea,Invertebrates,8
2019,South Korea,Plants,35
2019,South Korea,Total,125
2019,South Korea,Vertebrates,82
2019,Moldova,Invertebrates,6
2019,Moldova,Plants,2
2019,Moldova,Total,33
2019,Moldova,Vertebrates,25
2019,Romania,Invertebrates,67
2019,Romania,Plants,20
2019,Romania,Total,138
2019,Romania,Vertebrates,51
2019,Russia,Invertebrates,38
2019,Russia,Plants,90
2019,Russia,Total,267
2019,Russia,Vertebrates,139
2019,Rwanda,Invertebrates,4
2019,Rwanda,Plants,71
2019,Rwanda,Total,127
2019,Rwanda,Vertebrates,52
2019,R�union,Invertebrates,89
2019,R�union,Plants,19
2019,R�union,Total,137
2019,R�union,Vertebrates,29
2019,Saint Barthelemy,Invertebrates,11
2019,Saint Barthelemy,Plants,2
2019,Saint Barthelemy,Total,41
2019,Saint Barthelemy,Vertebrates,28
2019,Saint Helena,Invertebrates,68
2019,Saint Helena,Plants,45
2019,Saint Helena,Total,155
2019,Saint Helena,Vertebrates,42
2019,Saint Kitts and Nevis,Invertebrates,10
2019,Saint Kitts and Nevis,Plants,2
2019,Saint Kitts and Nevis,Total,55
2019,Saint Kitts and Nevis,Vertebrates,43
2019,Saint Lucia,Invertebrates,11
2019,Saint Lucia,Plants,8
2019,Saint Lucia,Total,67
2019,Saint Lucia,Vertebrates,48
2019,Saint Martin (French part),Invertebrates,10
2019,Saint Martin (French part),Plants,3
2019,Saint Martin (French part),Total,56
2019,Saint Martin (French part),Vertebrates,43
2019,Saint Pierre and Miquelon,Invertebrates,0
2019,Saint Pierre and Miquelon,Plants,0
2019,Saint Pierre and Miquelon,Total,16
2019,Saint Pierre and Miquelon,Vertebrates,16
2019,Saint Vincent & Grenadines,Invertebrates,10
2019,Saint Vincent & Grenadines,Plants,6
2019,Saint Vincent & Grenadines,Total,61
2019,Saint Vincent & Grenadines,Vertebrates,45
2019,Samoa,Invertebrates,63
2019,Samoa,Plants,2
2019,Samoa,Total,95
2019,Samoa,Vertebrates,30
2019,San Marino,Invertebrates,1
2019,San Marino,Plants,0
2019,San Marino,Total,1
2019,San Marino,Vertebrates,0
2019,Sao Tome and Principe,Invertebrates,4
2019,Sao Tome and Principe,Plants,49
2019,Sao Tome and Principe,Total,104
2019,Sao Tome and Principe,Vertebrates,51
2019,Saudi Arabia,Invertebrates,60
2019,Saudi Arabia,Plants,4
2019,Saudi Arabia,Total,141
2019,Saudi Arabia,Vertebrates,77
2019,Senegal,Invertebrates,13
2019,Senegal,Plants,20
2019,Senegal,Total,139
2019,Senegal,Vertebrates,106
2019,Republic of Serbia,Invertebrates,35
